time_mjd2000 mercury_x mercury_y mercury_z venus_x venus_y venus_z earth_x earth_y earth_z mars_x mars_y mars_z jupiter_x jupiter_y jupiter_z saturn_x saturn_y saturn_z uranus_x uranus_y uranus_z neptune_x neptune_y neptune_z sc_x sc_y sc_z
1.22590922e+04 5.34669942e+07 -3.61588009e+06 -5.19840646e+06 1.01026165e+08 3.91102380e+07 -5.29059283e+06 8.05587959e+07 -1.28844732e+08 9.80573926e+03 8.02298118e+07 -1.95822700e+08 -6.07042270e+06 6.44111727e+08 -3.86289475e+08 -1.28034194e+07 -2.61309521e+08 1.32522168e+09 -1.26071132e+07 -8.72618175e+07 2.83794872e+09 1.16483446e+07 4.24985268e+09 1.35979750e+09 -1.25939918e+08 1.35884724e+08 -1.47025297e+08 -6.73579800e+06
1.22603662e+04 5.25126440e+07 1.98274302e+06 -4.65329932e+06 9.95582022e+07 4.26629261e+07 -5.15701600e+06 8.32671998e+07 -1.27089271e+08 9.67314150e+03 8.27914931e+07 -1.94565747e+08 -6.10685547e+06 6.44832803e+08 -3.84986717e+08 -1.28249763e+07 -2.62408816e+08 1.32501373e+09 -1.25597349e+07 -8.80165333e+07 2.83789058e+09 1.16579018e+07 4.24966648e+09 1.36037088e+09 -1.25947435e+08 1.40163076e+08 -1.46149160e+08 -6.90598527e+06
1.22616403e+04 5.09836531e+07 7.55904178e+06 -4.05732283e+06 9.79646860e+07 4.61618109e+07 -5.01693555e+06 8.59374278e+07 -1.25275544e+08 9.53608074e+03 8.53391083e+07 -1.93275738e+08 -6.14225066e+06 6.45551430e+08 -3.83682496e+08 -1.28464846e+07 -2.63507940e+08 1.32480491e+09 -1.25123483e+07 -8.87712428e+07 2.83783224e+09 1.16674582e+07 4.24948020e+09 1.36094423e+09 -1.25954950e+08 1.44414333e+08 -1.45244764e+08 -7.07483747e+06
1.22629144e+04 4.88620417e+07 1.30467998e+07 -3.41424036e+06 9.62475404e+07 4.96024398e+07 -4.87052378e+06 8.85682405e+07 -1.23404359e+08 9.39461721e+03 8.78721899e+07 -1.91952814e+08 -6.17659978e+06 6.46267604e+08 -3.82376818e+08 -1.28679440e+07 -2.64606892e+08 1.32459523e+09 -1.24649536e+07 -8.95259461e+07 2.83777370e+09 1.16770138e+07 4.24929385e+09 1.36151756e+09 -1.25962463e+08 1.48638613e+08 -1.44313230e+08 -7.24236802e+06
1.22641884e+04 4.61379616e+07 1.83729653e+07 -2.72911963e+06 9.44088481e+07 5.29804274e+07 -4.71796120e+06 9.11584150e+07 -1.21476552e+08 9.24881317e+03 9.03902708e+07 -1.90597123e+08 -6.20989446e+06 6.46981323e+08 -3.81069687e+08 -1.28893545e+07 -2.65705671e+08 1.32438469e+09 -1.24175507e+07 -9.02806431e+07 2.83771496e+09 1.16865686e+07 4.24910742e+09 1.36209087e+09 -1.25969973e+08 1.52836062e+08 -1.43355641e+08 -7.40859120e+06
1.22654625e+04 4.28118732e+07 2.34586277e+07 -2.00845247e+06 9.24508473e+07 5.62914608e+07 -4.55943629e+06 9.37067449e+07 -1.19492983e+08 9.09873281e+03 9.28928853e+07 -1.89208820e+08 -6.24212655e+06 6.47692583e+08 -3.79761108e+08 -1.29107161e+07 -2.66804276e+08 1.32417328e+09 -1.23701398e+07 -9.10353337e+07 2.83765602e+09 1.16961225e+07 4.24892091e+09 1.36266415e+09 -1.25977481e+08 1.57006851e+08 -1.42373041e+08 -7.57352202e+06
1.22667366e+04 3.88967156e+07 2.82206991e+07 -1.26021649e+06 9.03759297e+07 5.95313052e+07 -4.39514530e+06 9.62120411e+07 -1.17454539e+08 8.94444228e+03 9.53795685e+07 -1.87788067e+08 -6.27328808e+06 6.48401381e+08 -3.78451086e+08 -1.29320286e+07 -2.67902708e+08 1.32396101e+09 -1.23227207e+07 -9.17900179e+07 2.83759688e+09 1.17056756e+07 4.24873433e+09 1.36323740e+09 -1.25984987e+08 1.61151173e+08 -1.41366436e+08 -7.73717612e+06
1.22680106e+04 3.44198278e+07 3.25743781e+07 -4.93849733e+05 8.81866380e+07 6.26958098e+07 -4.22529205e+06 9.86731324e+07 -1.15362130e+08 8.78600966e+03 9.78498569e+07 -1.86335036e+08 -6.30337127e+06 6.49107714e+08 -3.77139625e+08 -1.29532919e+07 -2.69000965e+08 1.32374788e+09 -1.22752936e+07 -9.25446956e+07 2.83753754e+09 1.17152279e+07 4.24854767e+09 1.36381064e+09 -1.25992490e+08 1.65269240e+08 -1.40336796e+08 -7.89956969e+06
1.22692847e+04 2.94243102e+07 3.64363853e+07 2.79888820e+05 8.58856628e+07 6.57809129e+07 -4.05008767e+06 1.01088866e+08 -1.13216692e+08 8.62350493e+03 1.00303288e+08 -1.84849906e+08 -6.33236853e+06 6.49811579e+08 -3.75826729e+08 -1.29745060e+07 -2.70099046e+08 1.32353388e+09 -1.22278585e+07 -9.32993668e+07 2.83747800e+09 1.17247793e+07 4.24836093e+09 1.36438384e+09 -1.25999992e+08 1.69361285e+08 -1.39285055e+08 -8.06071935e+06
1.22705588e+04 2.39694962e+07 3.97288169e+07 1.04919098e+06 8.34758399e+07 6.87826475e+07 -3.86975035e+06 1.03458107e+08 -1.11019184e+08 8.45699992e+03 1.02739403e+08 -1.83332861e+08 -6.36027246e+06 6.50512972e+08 -3.74512405e+08 -1.29956708e+07 -2.71196950e+08 1.32331901e+09 -1.21804154e+07 -9.40540314e+07 2.83741826e+09 1.17343300e+07 4.24817411e+09 1.36495703e+09 -1.26007491e+08 1.73427552e+08 -1.38212110e+08 -8.22064211e+06
