time_mjd2000 mercury_x mercury_y mercury_z venus_x venus_y venus_z earth_x earth_y earth_z mars_x mars_y mars_z jupiter_x jupiter_y jupiter_z saturn_x saturn_y saturn_z uranus_x uranus_y uranus_z neptune_x neptune_y neptune_z sc_x sc_y sc_z
1.27083645e+04 3.24896358e+07 3.41759540e+07 -1.85796531e+05 1.01168047e+08 3.87468778e+07 -5.30354681e+06 1.36657885e+08 5.96328034e+07 -4.70410455e+03 -2.45635958e+08 3.56954497e+07 6.76718349e+06 7.29874923e+08 1.25871799e+08 -1.68547964e+07 -6.33290972e+08 1.19979904e+09 4.38114467e+06 -3.52623606e+08 2.80505964e+09 1.49624657e+07 4.17944795e+09 1.56038634e+09 -1.28448353e+08 1.36644175e+09 1.37805850e+08 -4.00961191e+07
1.27098597e+04 2.63566909e+07 3.83936696e+07 7.21303740e+05 9.94474281e+07 4.29171917e+07 -5.14688233e+06 1.35010611e+08 6.31252471e+07 -4.98018821e+03 -2.45951812e+08 3.28627307e+07 6.71554855e+06 7.29564905e+08 1.27615504e+08 -1.68551216e+07 -6.34460087e+08 1.19921355e+09 4.43785992e+06 -3.53502878e+08 2.80490869e+09 1.49732911e+07 4.17919783e+09 1.56104832e+09 -1.28456221e+08 1.36849296e+09 1.39567186e+08 -4.01763407e+07
1.27113550e+04 1.96482400e+07 4.17715520e+07 1.61253174e+06 9.75540636e+07 4.70129550e+07 -4.98127737e+06 1.33273008e+08 6.65754565e+07 -5.25300405e+03 -2.46232046e+08 3.00252526e+07 6.66294102e+06 7.29250909e+08 1.29358513e+08 -1.68553549e+07 -6.35628638e+08 1.19862701e+09 4.49457123e+06 -3.54382115e+08 2.80475745e+09 1.49841149e+07 4.17894760e+09 1.56171026e+09 -1.28464087e+08 1.37054301e+09 1.41328403e+08 -4.02565283e+07
1.27128503e+04 1.24999389e+07 4.42131164e+07 2.46756219e+06 9.54911055e+07 5.10269871e+07 -4.80701261e+06 1.31446127e+08 6.99810668e+07 -5.52236432e+03 -2.46476584e+08 2.71834218e+07 6.60936756e+06 7.28932938e+08 1.31100816e+08 -1.68554963e+07 -6.36796626e+08 1.19803940e+09 4.55127856e+06 -3.55261317e+08 2.80460594e+09 1.49949373e+07 4.17869726e+09 1.56237217e+09 -1.28471949e+08 1.37259190e+09 1.43089501e+08 -4.03366818e+07
1.27143455e+04 5.06840615e+06 4.56523873e+07 3.26664133e+06 9.32620043e+07 5.49522371e+07 -4.62438416e+06 1.29531081e+08 7.33397379e+07 -5.78808309e+03 -2.46685353e+08 2.43376462e+07 6.55483493e+06 7.28610991e+08 1.32842404e+08 -1.68555459e+07 -6.37964050e+08 1.19745072e+09 4.60798185e+06 -3.56140484e+08 2.80445416e+09 1.50057581e+07 4.17844683e+09 1.56303403e+09 -1.28479808e+08 1.37463963e+09 1.44850478e+08 -4.04168013e+07
1.27158408e+04 -2.47801463e+06 4.60592452e+07 3.99187090e+06 9.08705040e+07 5.87817964e+07 -4.43370312e+06 1.27529046e+08 7.66491557e+07 -6.04997639e+03 -2.46858283e+08 2.14883351e+07 6.49935002e+06 7.28285071e+08 1.34583268e+08 -1.68555035e+07 -6.39130907e+08 1.19686099e+09 4.66468105e+06 -3.57019616e+08 2.80430210e+09 1.50165776e+07 4.17819628e+09 1.56369586e+09 -1.28487664e+08 1.37668621e+09 1.46611335e+08 -4.04968870e+07
1.27173361e+04 -9.96992548e+06 4.54410527e+07 4.62831959e+06 8.83206371e+07 6.25089111e+07 -4.23529509e+06 1.25441260e+08 7.99070339e+07 -6.30786238e+03 -2.46995311e+08 1.86358989e+07 6.44291983e+06 7.27955180e+08 1.36323399e+08 -1.68553692e+07 -6.40297197e+08 1.19627019e+09 4.72137611e+06 -3.57898714e+08 2.80414977e+09 1.50273955e+07 4.17794564e+09 1.56435765e+09 -1.28495516e+08 1.37873164e+09 1.48372069e+08 -4.05769389e+07
1.27188313e+04 -1.72472390e+07 4.38403445e+07 5.16478464e+06 8.56167181e+07 6.61269941e+07 -4.02949966e+06 1.23269024e+08 8.31111161e+07 -6.56156149e+03 -2.47096373e+08 1.57807492e+07 6.38555148e+06 7.27621320e+08 1.38062785e+08 -1.68551430e+07 -6.41462920e+08 1.19567834e+09 4.77806698e+06 -3.58777776e+08 2.80399716e+09 1.50382120e+07 4.17769489e+09 1.56501940e+09 -1.28503366e+08 1.38077593e+09 1.50132679e+08 -4.06569572e+07
1.27203266e+04 -2.41676587e+07 4.13292486e+07 5.59411343e+06 8.27633372e+07 6.96296372e+07 -3.81666985e+06 1.21013700e+08 8.62591769e+07 -6.81089652e+03 -2.47161413e+08 1.29232991e+07 6.32725221e+06 7.27283491e+08 1.39801419e+08 -1.68548250e+07 -6.42628073e+08 1.19508542e+09 4.83475362e+06 -3.59656803e+08 2.80384428e+09 1.50490269e+07 4.17744403e+09 1.56568111e+09 -1.28511212e+08 1.38281908e+09 1.51893166e+08 -4.07369419e+07
1.27218219e+04 -3.06122946e+07 3.80019129e+07 5.91309941e+06 7.97653534e+07 7.30106229e+07 -3.59717157e+06 1.18676708e+08 8.93490245e+07 -7.05569281e+03 -2.47190375e+08 1.00639628e+07 6.26802937e+06 7.26941696e+08 1.41539290e+08 -1.68544150e+07 -6.43792657e+08 1.19449144e+09 4.89143596e+06 -3.60535794e+08 2.80369112e+09 1.50598404e+07 4.17719307e+09 1.56634278e+09 -1.28519055e+08 1.38486109e+09 1.53653528e+08 -4.08168931e+07
1.27233171e+04 -3.64881881e+07 3.39663645e+07 6.12204827e+06 7.66278864e+07 7.62639358e+07 -3.37138300e+06 1.16259531e+08 9.23785015e+07 -7.29577839e+03 -2.47183211e+08 7.20315587e+06 6.20789045e+06 7.26595937e+08 1.43276390e+08 -1.68539131e+07 -6.44956670e+08 1.19389641e+09 4.94811397e+06 -3.61414750e+08 2.80353768e+09 1.50706525e+07 4.17694201e+09 1.56700441e+09 -1.28526895e+08 1.38690197e+09 1.55413765e+08 -4.08968110e+07
1.27248124e+04 -4.17281513e+07 2.93369854e+07 6.22414820e+06 7.33563091e+07 7.93837737e+07 -3.13969397e+06 1.13763709e+08 9.53454876e+07 -7.53098409e+03 -2.47139872e+08 4.34129494e+06 6.14684303e+06 7.26246216e+08 1.45012708e+08 -1.68533193e+07 -6.46120111e+08 1.19330032e+09 5.00478759e+06 -3.62293671e+08 2.80338397e+09 1.50814630e+07 4.17669084e+09 1.56766600e+09 -1.28534732e+08 1.38894172e+09 1.57173875e+08 -4.09766955e+07
1.27263077e+04 -4.62886712e+07 2.42283405e+07 6.22477318e+06 6.99562387e+07 8.23645589e+07 -2.90250533e+06 1.11190841e+08 9.82479005e+07 -7.76114369e+03 -2.47060317e+08 1.47879800e+06 6.08489484e+06 7.25892533e+08 1.46748235e+08 -1.68526336e+07 -6.47282980e+08 1.19270316e+09 5.06145677e+06 -3.63172556e+08 2.80322999e+09 1.50922720e+07 4.17643957e+09 1.56832755e+09 -1.28542565e+08 1.39098035e+09 1.58933857e+08 -4.10565469e+07
1.27278029e+04 -5.01466936e+07 1.87506370e+07 6.13081704e+06 6.64335276e+07 8.52009487e+07 -2.66022828e+06 1.08542582e+08 1.01083698e+08 -7.98609404e+03 -2.46944507e+08 -1.38391575e+06 6.02205371e+06 7.25534892e+08 1.48482962e+08 -1.68518560e+07 -6.48445274e+08 1.19210495e+09 5.11812147e+06 -3.64051405e+08 2.80307573e+09 1.51030796e+07 4.17618819e+09 1.56898907e+09 -1.28550395e+08 1.39301786e+09 1.60693712e+08 -4.11363652e+07
1.27292982e+04 -5.32959817e+07 1.30067566e+07 5.95011695e+06 6.27942539e+07 8.78878452e+07 -2.41328364e+06 1.05820645e+08 1.03850879e+08 -8.20567524e+03 -2.46792407e+08 -4.24642594e+06 5.95832759e+06 7.25173294e+08 1.50216879e+08 -1.68509865e+07 -6.49606993e+08 1.19150569e+09 5.17478163e+06 -3.64930219e+08 2.80292120e+09 1.51138857e+07 4.17593671e+09 1.56965054e+09 -1.28558222e+08 1.39505424e+09 1.62453438e+08 -4.12161504e+07
1.27307935e+04 -5.57435395e+07 7.09060880e+06 5.69099085e+06 5.90447114e+07 9.04204058e+07 -2.16210118e+06 1.03026797e+08 1.06547488e+08 -8.41973070e+03 -2.46603985e+08 -7.10831097e+06 5.89372457e+06 7.24807740e+08 1.51949977e+08 -1.68500251e+07 -6.50768137e+08 1.19090537e+09 5.23143719e+06 -3.65808997e+08 2.80276639e+09 1.51246903e+07 4.17568513e+09 1.57031198e+09 -1.28566046e+08 1.39708952e+09 1.64213033e+08 -4.12959028e+07
1.27322887e+04 -5.75063907e+07 1.08648742e+06 5.36188951e+06 5.51913990e+07 9.27940523e+07 -1.90711888e+06 1.00162859e+08 1.09171610e+08 -8.62810735e+03 -2.46379215e+08 -9.96914808e+06 5.82825285e+06 7.24438233e+08 1.53682246e+08 -1.68489719e+07 -6.51928704e+08 1.19030399e+09 5.28808812e+06 -3.66687738e+08 2.80261130e+09 1.51354934e+07 4.17543344e+09 1.57097338e+09 -1.28573867e+08 1.39912368e+09 1.65972499e+08 -4.13756223e+07
1.27337840e+04 -5.86088489e+07 -4.93087774e+06 4.97115044e+06 5.12410098e+07 9.50044802e+07 -1.64878212e+06 9.72307069e+07 1.11721382e+08 -8.83065571e+03 -2.46118074e+08 -1.28285133e+07 5.76192074e+06 7.24064776e+08 1.55413676e+08 -1.68478267e+07 -6.53088693e+08 1.18970156e+09 5.34473437e+06 -3.67566444e+08 2.80245594e+09 1.51462950e+07 4.17518164e+09 1.57163473e+09 -1.28581684e+08 1.40115674e+09 1.67731833e+08 -4.14553091e+07
1.27352793e+04 -5.90803037e+07 -1.08958280e+07 4.52683515e+06 4.72004198e+07 9.70476671e+07 -1.38754298e+06 9.42322659e+07 1.14194985e+08 -9.02723005e+03 -2.45820543e+08 -1.56859815e+07 5.69473669e+06 7.23687368e+08 1.57144259e+08 -1.68465897e+07 -6.54248103e+08 1.18909807e+09 5.40137587e+06 -3.68445114e+08 2.80230031e+09 1.51570952e+07 4.17492975e+09 1.57229605e+09 -1.28589498e+08 1.40318869e+09 1.69491035e+08 -4.15349633e+07
1.27367745e+04 -5.89534896e+07 -1.67510365e+07 4.03663090e+06 4.30766758e+07 9.89198808e+07 -1.12385939e+06 9.11695134e+07 1.16590652e+08 -9.21768848e+03 -2.45486607e+08 -1.85411265e+07 5.62670928e+06 7.23306014e+08 1.58873985e+08 -1.68452607e+07 -6.55406934e+08 1.18849353e+09 5.45801259e+06 -3.69323747e+08 2.80214439e+09 1.51678938e+07 4.17467774e+09 1.57295733e+09 -1.28597309e+08 1.40521954e+09 1.71250104e+08 -4.16145850e+07
1.27382698e+04 -5.82631748e+07 -2.24466584e+07 3.50779986e+06 3.88769839e+07 1.00617687e+08 -8.58194359e+05 8.80444762e+07 1.18906667e+08 -9.40189314e+03 -2.45116254e+08 -2.13935208e+07 5.55784719e+06 7.22920714e+08 1.60602844e+08 -1.68438400e+07 -6.56565184e+08 1.18788794e+09 5.51464447e+06 -3.70202344e+08 2.80198821e+09 1.51786910e+07 4.17442564e+09 1.57361857e+09 -1.28605117e+08 1.40724930e+09 1.73009040e+08 -4.16941742e+07
1.27397651e+04 -5.70451954e+07 -2.79394599e+07 2.94716177e+06 3.46086960e+07 1.02137958e+08 -5.91015131e+05 8.48592287e+07 1.21141364e+08 -9.57971024e+03 -2.44709478e+08 -2.42427359e+07 5.48815923e+06 7.22531471e+08 1.62330827e+08 -1.68423273e+07 -6.57722851e+08 1.18728130e+09 5.57127146e+06 -3.71080905e+08 2.80183175e+09 1.51894866e+07 4.17417343e+09 1.57427977e+09 -1.28612921e+08 1.40927797e+09 1.74767842e+08 -4.17737310e+07
1.27412603e+04 -5.53357680e+07 -3.31919820e+07 2.36109927e+06 3.02792977e+07 1.03477875e+08 -3.22792355e+05 8.16158925e+07 1.23293136e+08 -9.75101024e+03 -2.44266277e+08 -2.70883422e+07 5.41765436e+06 7.22138287e+08 1.64057925e+08 -1.68407228e+07 -6.58879937e+08 1.18667360e+09 5.62789352e+06 -3.71959429e+08 2.80167501e+09 1.52002808e+07 4.17392112e+09 1.57494093e+09 -1.28620723e+08 1.41130555e+09 1.76526508e+08 -4.18532555e+07
1.27427556e+04 -5.31710191e+07 -3.81717682e+07 1.75557786e+06 2.58963947e+07 1.04634939e+08 -5.39992400e+04 7.83166340e+07 1.25360428e+08 -9.91566793e+03 -2.43786652e+08 -2.99299090e+07 5.34634163e+06 7.21741164e+08 1.65784128e+08 -1.68390264e+07 -6.60036438e+08 1.18606485e+09 5.68451059e+06 -3.72837917e+08 2.80151800e+09 1.52110734e+07 4.17366870e+09 1.57560205e+09 -1.28628521e+08 1.41333204e+09 1.78285039e+08 -4.19327479e+07
1.27442509e+04 -5.05866802e+07 -4.28506710e+07 1.13617460e+06 2.14676993e+07 1.05606974e+08 2.14889303e+05 7.49636638e+07 1.27341744e+08 -1.00735626e+04 -2.43270609e+08 -3.27670044e+07 5.27423023e+06 7.21340104e+08 1.67509426e+08 -1.68372382e+07 -6.61192355e+08 1.18545505e+09 5.74112262e+06 -3.73716368e+08 2.80136072e+09 1.52218646e+07 4.17341618e+09 1.57626314e+09 -1.28636316e+08 1.41535745e+09 1.80043433e+08 -4.20122082e+07
1.27457461e+04 -4.76179090e+07 -4.72042418e+07 5.08111621e+05 1.70010167e+07 1.06392131e+08 4.83397524e+05 7.15592345e+07 1.29235645e+08 -1.02245780e+04 -2.42718156e+08 -3.55991955e+07 5.20132949e+06 7.20935109e+08 1.69233811e+08 -1.68353582e+07 -6.62347686e+08 1.18484421e+09 5.79772956e+06 -3.74594782e+08 2.80120315e+09 1.52326543e+07 4.17316355e+09 1.57692418e+09 -1.28644108e+08 1.41738178e+09 1.81801690e+08 -4.20916365e+07
1.27472414e+04 -4.42992043e+07 -5.12112011e+07 -1.23708382e+05 1.25042306e+07 1.06988897e+08 7.51049710e+05 6.81056397e+07 1.31040752e+08 -1.03686026e+04 -2.42129310e+08 -3.84260486e+07 5.12764885e+06 7.20526181e+08 1.70957272e+08 -1.68333863e+07 -6.63502430e+08 1.18423231e+09 5.85433137e+06 -3.75473160e+08 2.80104532e+09 1.52434425e+07 4.17291082e+09 1.57758518e+09 -1.28651896e+08 1.41940504e+09 1.83559810e+08 -4.21710329e+07
1.27487367e+04 -4.06643909e+07 -5.48529850e+07 -7.54666500e+05 7.98528938e+06 1.07396090e+08 1.01737105e+06 6.46052119e+07 1.32755748e+08 -1.05055297e+04 -2.41504088e+08 -4.12471285e+07 5.05319787e+06 7.20113323e+08 1.72679801e+08 -1.68313227e+07 -6.64656587e+08 1.18361936e+09 5.91092799e+06 -3.76351501e+08 2.80088721e+09 1.52542291e+07 4.17265798e+09 1.57824615e+09 -1.28659681e+08 1.42142723e+09 1.85317790e+08 -4.22503975e+07
1.27502319e+04 -3.67466560e+07 -5.81133615e+07 -1.38039287e+06 3.45219114e+06 1.07612872e+08 1.28188854e+06 6.10603211e+07 1.34379376e+08 -1.06352575e+04 -2.40842513e+08 -4.40619993e+07 4.97798626e+06 7.19696537e+08 1.74401388e+08 -1.68291672e+07 -6.65810155e+08 1.18300537e+09 5.96751938e+06 -3.77229804e+08 2.80072882e+09 1.52650143e+07 4.17240505e+09 1.57890707e+09 -1.28667463e+08 1.42344835e+09 1.87075632e+08 -4.23297303e+07
1.27517272e+04 -3.25786234e+07 -6.09781083e+07 -1.99673356e+06 -1.08703067e+06 1.07638743e+08 1.54413182e+06 5.74733729e+07 1.35910446e+08 -1.07576890e+04 -2.40144613e+08 -4.68702242e+07 4.90202385e+06 7.19275825e+08 1.76122024e+08 -1.68269200e+07 -6.66963133e+08 1.18239032e+09 6.02410548e+06 -3.78108071e+08 2.80057016e+09 1.52757980e+07 4.17215200e+09 1.57956796e+09 -1.28675242e+08 1.42546841e+09 1.88833334e+08 -4.24090315e+07
1.27532224e+04 -2.81924564e+07 -6.34347481e+07 -2.59971952e+06 -5.62432217e+06 1.07473548e+08 1.80363409e+06 5.38468072e+07 1.37347829e+08 -1.08727323e+04 -2.39410419e+08 -4.96713651e+07 4.82532059e+06 7.18851190e+08 1.77841699e+08 -1.68245809e+07 -6.68115521e+08 1.18177424e+09 6.08068624e+06 -3.78986300e+08 2.80041122e+09 1.52865801e+07 4.17189886e+09 1.58022881e+09 -1.28683018e+08 1.42748740e+09 1.90590895e+08 -4.24883011e+07
1.27547177e+04 -2.36199814e+07 -6.54723339e+07 -3.18553761e+06 -1.01516240e+07 1.07117477e+08 2.05993297e+06 5.01830959e+07 1.38690463e+08 -1.09803009e+04 -2.38639967e+08 -5.24649833e+07 4.74788657e+06 7.18422633e+08 1.79560403e+08 -1.68221501e+07 -6.69267317e+08 1.18115710e+09 6.13726162e+06 -3.79864492e+08 2.80025201e+09 1.52973608e+07 4.17164561e+09 1.58088961e+09 -1.28690790e+08 1.42950534e+09 1.92348316e+08 -4.25675393e+07
1.27562130e+04 -1.88928284e+07 -6.70812802e+07 -3.75050403e+06 -1.46608861e+07 1.06571062e+08 2.31257137e+06 4.64847411e+07 1.39937352e+08 -1.10803132e+04 -2.37833298e+08 -5.52506388e+07 4.66973200e+06 7.17990157e+08 1.81278128e+08 -1.68196275e+07 -6.70418520e+08 1.18053892e+09 6.19383156e+06 -3.80742647e+08 2.80009252e+09 1.53081400e+07 4.17139225e+09 1.58155038e+09 -1.28698560e+08 1.43152222e+09 1.94105594e+08 -4.26467461e+07
1.27577082e+04 -1.40425844e+07 -6.82532368e+07 -4.29103989e+06 -1.91440832e+07 1.05835184e+08 2.56109834e+06 4.27542737e+07 1.41087569e+08 -1.11726931e+04 -2.36990458e+08 -5.80278911e+07 4.59086724e+06 7.17553764e+08 1.82994864e+08 -1.68170132e+07 -6.71569130e+08 1.17991969e+09 6.25039602e+06 -3.81620764e+08 2.79993276e+09 1.53189176e+07 4.17113879e+09 1.58221111e+09 -1.28706326e+08 1.43353806e+09 1.95862730e+08 -4.27259216e+07
1.27592035e+04 -9.10095716e+06 -6.89810025e+07 -4.80364912e+06 -2.35932293e+07 1.04911064e+08 2.80506998e+06 3.89942512e+07 1.42140253e+08 -1.12573698e+04 -2.36111495e+08 -6.07962985e+07 4.51130274e+06 7.17113457e+08 1.84710602e+08 -1.68143072e+07 -6.72719146e+08 1.17929942e+09 6.30695494e+06 -3.82498844e+08 2.79977272e+09 1.53296937e+07 4.17088523e+09 1.58287180e+09 -1.28714088e+08 1.43555285e+09 1.97619723e+08 -4.28050659e+07
1.27606988e+04 -4.09994881e+06 -6.92584774e+07 -5.28489869e+06 -2.80003931e+07 1.03800265e+08 3.04405019e+06 3.52072555e+07 1.43094615e+08 -1.13342780e+04 -2.35196465e+08 -6.35554185e+07 4.43104913e+06 7.16669238e+08 1.86425333e+08 -1.68115095e+07 -6.73868565e+08 1.17867811e+09 6.36350828e+06 -3.83376886e+08 2.79961241e+09 1.53404684e+07 4.17063156e+09 1.58353245e+09 -1.28721848e+08 1.43756659e+09 1.99376572e+08 -4.28841791e+07
1.27621940e+04 9.27962267e+05 -6.90806538e+07 -5.73140116e+06 -3.23577128e+07 1.02504691e+08 3.27761160e+06 3.13958915e+07 1.43949934e+08 -1.14033580e+04 -2.34245426e+08 -6.63048080e+07 4.35011714e+06 7.16221109e+08 1.88139046e+08 -1.68086200e+07 -6.75017389e+08 1.17805575e+09 6.42005599e+06 -3.84254891e+08 2.79945182e+09 1.53512415e+07 4.17037779e+09 1.58419306e+09 -1.28729604e+08 1.43957929e+09 2.01133277e+08 -4.29632612e+07
1.27636893e+04 5.94963193e+06 -6.84436462e+07 -6.13979979e+06 -3.66574111e+07 1.01026581e+08 3.50533632e+06 2.75627846e+07 1.44705562e+08 -1.14645555e+04 -2.33258443e+08 -6.90440227e+07 4.26851765e+06 7.15769073e+08 1.89851733e+08 -1.68056389e+07 -6.76165615e+08 1.17743235e+09 6.47659801e+06 -3.85132857e+08 2.79929096e+09 1.53620131e+07 4.17012392e+09 1.58485363e+09 -1.28737358e+08 1.44159096e+09 2.02889837e+08 -4.30423124e+07
1.27651846e+04 1.09310538e+07 -6.73447642e+07 -6.50675643e+06 -4.08918096e+07 9.93685096e+07 3.72681675e+06 2.37105791e+07 1.45360919e+08 -1.15178220e+04 -2.32235583e+08 -7.17726178e+07 4.18626166e+06 7.15313133e+08 1.91563384e+08 -1.68025661e+07 -6.77313242e+08 1.17680791e+09 6.53313430e+06 -3.86010786e+08 2.79912982e+09 1.53727832e+07 4.16986994e+09 1.58551416e+09 -1.28745108e+08 1.44360159e+09 2.04646252e+08 -4.31213327e+07
1.27666798e+04 1.58371572e+07 -6.57826309e+07 -6.82894271e+06 -4.50533439e+07 9.75333762e+07 3.94165640e+06 1.98419358e+07 1.45915501e+08 -1.15631147e+04 -2.31176921e+08 -7.44901477e+07 4.10336031e+06 7.14853290e+08 1.93273990e+08 -1.67994017e+07 -6.78460270e+08 1.17618243e+09 6.58966480e+06 -3.86888677e+08 2.79896841e+09 1.53835518e+07 4.16961585e+09 1.58617465e+09 -1.28752854e+08 1.44561119e+09 2.06402520e+08 -4.32003223e+07
1.27681751e+04 2.06316012e+07 -6.37573526e+07 -7.10303502e+06 -4.91345774e+07 9.55244054e+07 4.14947059e+06 1.59595301e+07 1.46368873e+08 -1.16003963e+04 -2.30082534e+08 -7.71961661e+07 4.01982487e+06 7.14389548e+08 1.94983542e+08 -1.67961456e+07 -6.79606698e+08 1.17555590e+09 6.64618947e+06 -3.87766530e+08 2.79880672e+09 1.53943189e+07 4.16936167e+09 1.58683510e+09 -1.28760598e+08 1.44761977e+09 2.08158642e+08 -4.32792812e+07
1.27696704e+04 2.52765677e+07 -6.12707477e+07 -7.32571426e+06 -5.31282162e+07 9.33451388e+07 4.34988723e+06 1.20660500e+07 1.46720677e+08 -1.16296356e+04 -2.28952506e+08 -7.98902258e+07 3.93566674e+06 7.13921909e+08 1.96692030e+08 -1.67927980e+07 -6.80752524e+08 1.17492834e+09 6.70270826e+06 -3.88644344e+08 2.79864476e+09 1.54050844e+07 4.16910737e+09 1.58749551e+09 -1.28768338e+08 1.44962732e+09 2.09914617e+08 -4.33582094e+07
1.27711656e+04 2.97325600e+07 -5.83266427e+07 -7.49367149e+06 -5.70271223e+07 9.09994292e+07 4.54254753e+06 8.16419360e+06 1.46970626e+08 -1.16508070e+04 -2.27786924e+08 -8.25718792e+07 3.85089748e+06 7.13450375e+08 1.98399445e+08 -1.67893587e+07 -6.81897748e+08 1.17429974e+09 6.75922112e+06 -3.89522121e+08 2.79848252e+09 1.54158485e+07 4.16885298e+09 1.58815588e+09 -1.28776075e+08 1.45163385e+09 2.11670444e+08 -4.34371072e+07
1.27726609e+04 3.39582114e+07 -5.49312462e+07 -7.60362105e+06 -6.08243274e+07 8.84914337e+07 4.72710668e+06 4.25666758e+06 1.47118507e+08 -1.16638909e+04 -2.26585881e+08 -8.52406780e+07 3.76552875e+06 7.12974950e+08 2.00105778e+08 -1.67858278e+07 -6.83042369e+08 1.17367009e+09 6.81572800e+06 -3.90399859e+08 2.79832001e+09 1.54266110e+07 4.16859848e+09 1.58881622e+09 -1.28783809e+08 1.45363937e+09 2.13426123e+08 -4.35159745e+07
1.27741562e+04 3.79101189e+07 -5.10936147e+07 -7.65232332e+06 -6.45130464e+07 8.58256054e+07 4.90323449e+06 3.46184533e+05 1.47164182e+08 -1.16688735e+04 -2.25349476e+08 -8.78961733e+07 3.67957238e+06 7.12495635e+08 2.01811019e+08 -1.67822054e+07 -6.84186385e+08 1.17303941e+09 6.87222884e+06 -3.91277559e+08 2.79815722e+09 1.54373720e+07 4.16834388e+09 1.58947651e+09 -1.28791540e+08 1.45564387e+09 2.15181653e+08 -4.35948115e+07
1.27756514e+04 4.15427158e+07 -4.68262232e+07 -7.63661970e+06 -6.80866903e+07 8.30066859e+07 5.07061608e+06 -3.56453894e+06 1.47107586e+08 -1.16657467e+04 -2.24077812e+08 -9.05379154e+07 3.59304030e+06 7.12012433e+08 2.03515159e+08 -1.67784915e+07 -6.85329796e+08 1.17240770e+09 6.92872360e+06 -3.92155220e+08 2.79799416e+09 1.54481315e+07 4.16808917e+09 1.59013676e+09 -1.28799267e+08 1.45764736e+09 2.16937033e+08 -4.36736181e+07
1.27771467e+04 4.48082083e+07 -4.21456556e+07 -7.55348320e+06 -7.15388785e+07 8.00396958e+07 5.22895242e+06 -7.47278443e+06 1.46948731e+08 -1.16545087e+04 -2.22770996e+08 -9.31654545e+07 3.50594460e+06 7.11525348e+08 2.05218190e+08 -1.67746860e+07 -6.86472601e+08 1.17177494e+09 6.98521224e+06 -3.93032843e+08 2.79783082e+09 1.54588894e+07 4.16783436e+09 1.59079698e+09 -1.28806992e+08 1.45964984e+09 2.18692264e+08 -4.37523946e+07
1.27786420e+04 4.76566077e+07 -3.70734304e+07 -7.40008892e+06 -7.48634509e+07 7.69299257e+07 5.37796091e+06 -1.13758339e+07 1.46687701e+08 -1.16351634e+04 -2.21429143e+08 -9.57783400e+07 3.41829750e+06 7.11034381e+08 2.06920100e+08 -1.67707891e+07 -6.87614799e+08 1.17114115e+09 7.04169469e+06 -3.93910427e+08 2.79766721e+09 1.54696459e+07 4.16757944e+09 1.59145715e+09 -1.28814713e+08 1.46165132e+09 2.20447344e+08 -4.38311411e+07
1.27801372e+04 5.00359054e+07 -3.16369707e+07 -7.17390935e+06 -7.80544799e+07 7.36829258e+07 5.51737596e+06 -1.52709719e+07 1.46324657e+08 -1.16077205e+04 -2.20052371e+08 -9.83761210e+07 3.33011137e+06 7.10539535e+08 2.08620882e+08 -1.67668007e+07 -6.88756388e+08 1.17050632e+09 7.09817092e+06 -3.94787972e+08 2.79750332e+09 1.54804008e+07 4.16732442e+09 1.59211728e+09 -1.28822431e+08 1.46365179e+09 2.22202273e+08 -4.39098574e+07
1.27816325e+04 5.18924480e+07 -2.58707249e+07 -6.87284038e+06 -8.11062813e+07 7.03044959e+07 5.64694945e+06 -1.91554876e+07 1.45859832e+08 -1.15721959e+04 -2.18640803e+08 -1.00958346e+08 3.24139870e+06 7.10040813e+08 2.10320526e+08 -1.67627208e+07 -6.89897368e+08 1.16987046e+09 7.15464086e+06 -3.95665478e+08 2.79733916e+09 1.54911542e+07 4.16706930e+09 1.59277738e+09 -1.28830145e+08 1.46565127e+09 2.23957050e+08 -4.39885439e+07
1.27831278e+04 5.31715916e+07 -1.98174245e+07 -6.49536409e+06 -8.40134251e+07 6.68006738e+07 5.76645118e+06 -2.30266772e+07 1.45293535e+08 -1.15286112e+04 -2.17194569e+08 -1.03524564e+08 3.15217212e+06 7.09538219e+08 2.12019022e+08 -1.67585495e+07 -6.91037739e+08 1.16923356e+09 7.21110448e+06 -3.96542946e+08 2.79717472e+09 1.55019060e+07 4.16681407e+09 1.59343743e+09 -1.28837857e+08 1.46764976e+09 2.25711676e+08 -4.40672005e+07
1.27846230e+04 5.38187300e+07 -1.35294468e+07 -6.04075445e+06 -8.67707458e+07 6.31777242e+07 5.87566936e+06 -2.68818457e+07 1.44626149e+08 -1.14769940e+04 -2.15713804e+08 -1.06074321e+08 3.06244441e+06 7.09031754e+08 2.13716362e+08 -1.67542868e+07 -6.92177498e+08 1.16859563e+09 7.26756172e+06 -3.97420374e+08 2.79701001e+09 1.55126564e+07 4.16655874e+09 1.59409745e+09 -1.28845565e+08 1.46964725e+09 2.27466149e+08 -4.41458273e+07
